Cod,Ano Letivo,Serie,Andamento adesao,Situacao,Matricula,Escola
79,2021,2,VALOR DEPOSITADO,Aprovado,202032290339851,CE ZULEIKA RAPOSO VALLADARES
79,2022,3,VALOR DEPOSITADO,Aprovado,202032290339851,CE ZULEIKA RAPOSO VALLADARES
80,2019,9,CONCLUIDA,Dep.neste ano,119422753235,E M RACHIDE DA GLORIA SALIM SAKER
80,2022,3,CONCLUIDA,Reprovado,201732150494632,LICEU NILO PECANHA
81,2019,9,VALOR DEPOSITADO,Aprovado,122114724009,E M JOSE DE ANCHIETA
81,2020,1,VALOR DEPOSITADO,Aprovado,201013240036373,CE DOUTOR LUCIANO PESTRE
81,2021,2,VALOR DEPOSITADO,Aprovado,201013240036373,CE DOUTOR LUCIANO PESTRE
82,2019,9,INSCRICAO PARCIAL,Dep.neste ano,121960264760,E M PAULO FREIRE
82,2022,3,INSCRICAO PARCIAL,Reprovado,202031881544068,LICEU NILO PECANHA
83,2019,9,CONCLUIDA,Dep.neste ano,119130202581,E M PAULO FREIRE
84,2019,9,VALOR DEPOSITADO,Aprovado,113641783975,E M DR ALBERTO FRANCISCO TORRES
84,2020,1,VALOR DEPOSITADO,Aprovado,202031830997091,CE AURELINO LEAL
84,2021,2,VALOR DEPOSITADO,Aprovado,202031830997091,CE AURELINO LEAL
84,2022,3,CONCLUIDA,Reprovado,202031830997091,CE AURELINO LEAL
84,2023,3,CONCLUIDA,Não avaliado,202031830997091,CE AURELINO LEAL
85,2019,9,VALOR DEPOSITADO,Aprovado,121110322800,E M PAULO FREIRE
85,2019,9,VALOR DEPOSITADO,Aprovado,121110322800,E M PAULO FREIRE
85,2020,1,VALOR DEPOSITADO,Aprovado,202032100399025,CE HILARIO RIBEIRO
85,2020,1,VALOR DEPOSITADO,Aprovado,202032100399025,CE HILARIO RIBEIRO
85,2021,2,VALOR DEPOSITADO,Aprovado,202032100399025,CE HILARIO RIBEIRO
85,2021,2,VALOR DEPOSITADO,Aprovado,202032100399025,CE HILARIO RIBEIRO
85,2022,3,VALOR DEPOSITADO,Aprovado,202032100399025,CE HILARIO RIBEIRO
86,2019,9,VALOR DEPOSITADO,Aprovado,110245483682,E M FRANCISCO PORTUGAL NEVES
86,2019,9,VALOR DEPOSITADO,Aprovado,110245483682,E M FRANCISCO PORTUGAL NEVES
86,2020,1,VALOR DEPOSITADO,Aprovado,202031860495831,CE GUILHERME BRIGGS
86,2020,1,VALOR DEPOSITADO,Aprovado,202031860495831,CE GUILHERME BRIGGS
86,2021,2,VALOR DEPOSITADO,Aprovado,202031860495831,CE GUILHERME BRIGGS
86,2021,2,VALOR DEPOSITADO,Aprovado,202031860495831,CE GUILHERME BRIGGS
86,2022,3,VALOR DEPOSITADO,Aprovado,202031860495831,CE GUILHERME BRIGGS
87,2019,9,VALOR DEPOSITADO,Aprovado,119274185420,E M PAULO FREIRE
87,2019,9,VALOR DEPOSITADO,Aprovado,119274185420,E M PAULO FREIRE
87,2020,1,VALOR DEPOSITADO,Aprovado,202031830976092,CE AURELINO LEAL
87,2020,1,VALOR DEPOSITADO,Aprovado,202031830976092,CE AURELINO LEAL
87,2021,2,VALOR DEPOSITADO,Aprovado,202031830976092,CE AURELINO LEAL
87,2021,2,VALOR DEPOSITADO,Aprovado,202031830976092,CE AURELINO LEAL
87,2022,3,VALOR DEPOSITADO,Aprovado,202031830976092,CE MACHADO DE ASSIS
88,2019,9,VALOR DEPOSITADO,Aprovado,116490998946,E M RACHIDE DA GLORIA SALIM SAKER
88,2020,1,CONCLUIDA,Reprovado,202019340603207,CE DAVID CAPISTRANO
88,2021,1,VALOR DEPOSITADO,Aprovado,202019340603207,CE DAVID CAPISTRANO
88,2022,2,CONCLUIDA,Reprovado,202019340603207,CE DAVID CAPISTRANO
88,2023,2,CONCLUIDA,Não avaliado,202019340603207,CE DAVID CAPISTRANO
90,2019,9,VALOR DEPOSITADO,Aprovado,116863682914,ESCOLA MUNICIPAL SANTOS DUMONT
90,2019,9,VALOR DEPOSITADO,Aprovado,116863682914,ESCOLA MUNICIPAL SANTOS DUMONT
90,2020,1,VALOR DEPOSITADO,Aprovado,201431830602796,LICEU NILO PECANHA
90,2020,1,VALOR DEPOSITADO,Aprovado,201431830602796,LICEU NILO PECANHA
90,2021,2,CONCLUIDA,Reprovado,201431830602796,LICEU NILO PECANHA
91,2019,9,VALOR DEPOSITADO,Aprovado,2011.0101.4141,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
91,2019,9,VALOR DEPOSITADO,Aprovado,2011.0101.4141,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
91,2020,1,VALOR DEPOSITADO,Aprovado,2011.0101.4141,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
91,2020,1,VALOR DEPOSITADO,Aprovado,2011.0101.4141,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
91,2021,2,VALOR DEPOSITADO,Aprovado,2011.0101.4141,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
91,2021,2,VALOR DEPOSITADO,Aprovado,2011.0101.4141,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
91,2022,3,VALOR DEPOSITADO,Aprovado,2011.0101.4141,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
92,2019,9,VALOR DEPOSITADO,Aprovado,119058317063,ESCOLA MUNICIPAL ALTIVO CESAR
92,2020,1,VALOR DEPOSITADO,Aprovado,201532170172549,CE RAUL VIDAL
92,2021,2,VALOR DEPOSITADO,Aprovado,201532170172549,CE RAUL VIDAL
92,2022,3,CONCLUIDA,Reprovado,201532170172549,CE RAUL VIDAL
92,2023,3,CONCLUIDA,Não avaliado,201532170172549,CE RAUL VIDAL
93,2019,9,CONCLUIDA,Reprovado,119902468771,E M RACHIDE DA GLORIA SALIM SAKER
94,2019,9,VALOR DEPOSITADO,Aprovado,118998778601,E M DR ALBERTO FRANCISCO TORRES
94,2019,9,VALOR DEPOSITADO,Aprovado,118998778601,E M DR ALBERTO FRANCISCO TORRES
94,2020,1,VALOR DEPOSITADO,Aprovado,200932200008822,LICEU NILO PECANHA
94,2020,1,VALOR DEPOSITADO,Aprovado,200932200008822,LICEU NILO PECANHA
94,2021,2,VALOR DEPOSITADO,Aprovado,200932200008822,LICEU NILO PECANHA
94,2021,2,VALOR DEPOSITADO,Aprovado,200932200008822,LICEU NILO PECANHA
94,2022,3,VALOR DEPOSITADO,Aprovado,200932200008822,LICEU NILO PECANHA
95,2019,9,VALOR DEPOSITADO,Aprovado,117061103670,E M LEVI CARNEIRO
95,2020,1,VALOR DEPOSITADO,Aprovado,201632230465438,CE PAULO ASSIS RIBEIRO
96,2019,9,VALOR DEPOSITADO,Aprovado,119575084003,E M LEVI CARNEIRO
96,2019,9,VALOR DEPOSITADO,Aprovado,119575084003,E M LEVI CARNEIRO
96,2020,1,VALOR DEPOSITADO,Aprovado,202031830973239,CE AURELINO LEAL
96,2020,1,VALOR DEPOSITADO,Aprovado,202031830973239,CE AURELINO LEAL
96,2021,2,VALOR DEPOSITADO,Aprovado,202031830973239,CE AURELINO LEAL
96,2021,2,VALOR DEPOSITADO,Aprovado,202031830973239,CE AURELINO LEAL
96,2022,3,VALOR DEPOSITADO,Aprovado,202031830973239,CE AURELINO LEAL
97,2019,9,VALOR DEPOSITADO,Aprovado,121671833804,E M JOAO BRAZIL
97,2020,1,VALOR DEPOSITADO,Aprovado,202031970341081,CE CONSELHEIRO JOSINO
97,2021,2,CONCLUIDA,Reprovado,202031970341081,CE CONSELHEIRO JOSINO
97,2022,2,CONCLUIDA,Dep.neste ano,202031970341081,CE CONSELHEIRO JOSINO
98,2019,9,CONCLUIDA,Dep.neste ano,120392235683,ESCOLA MUNICIPAL ALTIVO CESAR
99,2019,2,VALOR DEPOSITADO,Aprovado,2015.0701.4375,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
99,2020,3,VALOR DEPOSITADO,Aprovado,2015.0701.4375,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
100,2019,9,VALOR DEPOSITADO,Aprovado,110967990571,E M FRANCISCO PORTUGAL NEVES
100,2019,9,VALOR DEPOSITADO,Aprovado,110967990571,E M FRANCISCO PORTUGAL NEVES
100,2020,1,VALOR DEPOSITADO,Aprovado,202031930413634,CE ALMIRANTE TAMANDARE
100,2020,1,VALOR DEPOSITADO,Aprovado,202031930413634,CE ALMIRANTE TAMANDARE
100,2021,2,VALOR DEPOSITADO,Aprovado,202031930413634,CE ALMIRANTE TAMANDARE
100,2021,2,VALOR DEPOSITADO,Aprovado,202031930413634,CE ALMIRANTE TAMANDARE
100,2022,3,VALOR DEPOSITADO,Aprovado,202031930413634,CE ALMIRANTE TAMANDARE
101,2019,9,RECUSA EM PARTICIPAR,Aprovado,119766931797,ESCOLA MUNICIPAL SANTOS DUMONT
101,2020,1,RECUSA EM PARTICIPAR,Aprovado,202031840353310,CE JOSE BONIFACIO
101,2021,2,RECUSA EM PARTICIPAR,Aprovado,202031840353310,CE JOSE BONIFACIO
102,2019,2,VALOR DEPOSITADO,Aprovado,2009.0101.4039,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
102,2020,3,VALOR DEPOSITADO,Aprovado,2009.0101.4039,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
103,2019,9,VALOR DEPOSITADO,Aprovado,117268946065,E M LEVI CARNEIRO
103,2020,1,VALOR DEPOSITADO,Aprovado,201115930069851,LICEU NILO PECANHA
103,2021,2,VALOR DEPOSITADO,Aprovado,201115930069851,LICEU NILO PECANHA
103,2022,3,CONCLUIDA,Reprovado,201115930069851,LICEU NILO PECANHA
103,2023,3,CONCLUIDA,Não avaliado,201115930069851,LICEU NILO PECANHA
104,2019,9,VALOR DEPOSITADO,Aprovado,130139338283,E M PAULO FREIRE
104,2019,9,VALOR DEPOSITADO,Aprovado,130139338283,E M PAULO FREIRE
104,2020,1,VALOR DEPOSITADO,Aprovado,202031830973662,CE AURELINO LEAL
104,2020,1,VALOR DEPOSITADO,Aprovado,202031830973662,CE AURELINO LEAL
104,2021,2,VALOR DEPOSITADO,Aprovado,202031830973662,CE AURELINO LEAL
104,2021,2,VALOR DEPOSITADO,Aprovado,202031830973662,CE AURELINO LEAL
104,2022,3,VALOR DEPOSITADO,Aprovado,202031830973662,CE AURELINO LEAL
105,2019,9,ELEGIVEL,Dep.neste ano,116495541170,E M PAULO FREIRE
106,2019,1,VALOR DEPOSITADO,Aprovado,M07700664,CPII - CAMPUS NITEROI
106,2019,1,VALOR DEPOSITADO,Aprovado,M07700664,CPII - CAMPUS NITEROI
106,2020,2,VALOR DEPOSITADO,Aprovado,M07700664,CPII - CAMPUS NITEROI
106,2020,2,VALOR DEPOSITADO,Aprovado,M07700664,CPII - CAMPUS NITEROI
106,2021,3,VALOR DEPOSITADO,Aprovado,M07700664,CPII - CAMPUS NITEROI
107,2019,9,CONCLUIDA,Dep.neste ano,13506835580,E M RACHIDE DA GLORIA SALIM SAKER
107,2022,2,CONCLUIDA,Reprovado,201716160612717,CE DAVID CAPISTRANO
110,2019,9,CONCLUIDA,Reprovado,120588732205,E M JOAO BRAZIL
110,2020,9,VALOR DEPOSITADO,Aprovado,120588732205,E M JOAO BRAZIL
110,2021,1,VALOR DEPOSITADO,Aprovado,202132261082310,CE RAUL VIDAL
110,2022,2,VALOR DEPOSITADO,Aprovado,202132261082310,CE RAUL VIDAL
110,2023,3,CONCLUIDA,Não avaliado,202132261082310,CE RAUL VIDAL
111,2019,9,VALOR DEPOSITADO,Aprovado,114416159110,E M DR ALBERTO FRANCISCO TORRES
111,2022,3,CONCLUIDA,Reprovado,202031881502063,LICEU NILO PECANHA
112,2019,9,VALOR DEPOSITADO,Aprovado,121193026694,E M LEVI CARNEIRO
112,2020,1,VALOR DEPOSITADO,Aprovado,202031910516128,CE PAULO ASSIS RIBEIRO
112,2021,2,VALOR DEPOSITADO,Aprovado,202031910516128,CE PAULO ASSIS RIBEIRO
112,2022,3,CONCLUIDA,Dep.neste ano,202031910516128,CE PAULO ASSIS RIBEIRO
113,2019,9,VALOR DEPOSITADO,Aprovado,122662643381,E M PAULO FREIRE
113,2020,1,VALOR DEPOSITADO,Aprovado,202032000472790,CE DOUTOR LUCIANO PESTRE
113,2021,2,CONCLUIDA,Abandonou,202032000472790,CE DOUTOR LUCIANO PESTRE
114,2019,9,VALOR DEPOSITADO,Aprovado,120729409740,E M RACHIDE DA GLORIA SALIM SAKER
114,2019,9,VALOR DEPOSITADO,Aprovado,120729409740,E M RACHIDE DA GLORIA SALIM SAKER
114,2020,1,VALOR DEPOSITADO,Aprovado,202019340597053,CE DAVID CAPISTRANO
114,2020,1,VALOR DEPOSITADO,Aprovado,202019340597053,CE DAVID CAPISTRANO
114,2021,2,VALOR DEPOSITADO,Aprovado,202019340597053,CE DAVID CAPISTRANO
114,2021,2,VALOR DEPOSITADO,Aprovado,202019340597053,CE DAVID CAPISTRANO
114,2022,3,VALOR DEPOSITADO,Aprovado,202019340597053,CE DAVID CAPISTRANO
115,2019,2,CONCLUIDA,Reprovado,M07200695,CPII - CAMPUS NITEROI
115,2020,2,VALOR DEPOSITADO,Aprovado,M07200695,CPII - CAMPUS NITEROI
115,2021,3,VALOR DEPOSITADO,Aprovado,M07200695,CPII - CAMPUS NITEROI
115,2021,3,VALOR DEPOSITADO,Aprovado,M07200695,CPII - CAMPUS NITEROI
116,2019,2,VALOR DEPOSITADO,Aprovado,M07000441,CPII - CAMPUS NITEROI
116,2020,3,VALOR DEPOSITADO,Aprovado,M07000441,CPII - CAMPUS NITEROI
117,2019,2,VALOR DEPOSITADO,Aprovado,2015.0801.4380,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
117,2020,3,VALOR DEPOSITADO,Aprovado,2015.0801.4380,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
118,2019,9,ELEGIVEL,Dep.neste ano,119560157441,E M RACHIDE DA GLORIA SALIM SAKER
118,2022,3,ELEGIVEL,Aprovado,202019340603551,CE DAVID CAPISTRANO
119,2019,9,VALOR DEPOSITADO,Aprovado,120877985595,ESCOLA MUNICIPAL SANTOS DUMONT
119,2019,9,VALOR DEPOSITADO,Aprovado,120877985595,ESCOLA MUNICIPAL SANTOS DUMONT
119,2020,1,VALOR DEPOSITADO,Aprovado,202031860495246,CE GUILHERME BRIGGS
119,2020,1,VALOR DEPOSITADO,Aprovado,202031860495246,CE GUILHERME BRIGGS
119,2021,2,VALOR DEPOSITADO,Aprovado,202031860495246,CE GUILHERME BRIGGS
119,2021,2,VALOR DEPOSITADO,Aprovado,202031860495246,CE GUILHERME BRIGGS
119,2022,3,VALOR DEPOSITADO,Aprovado,202031860495246,CE GUILHERME BRIGGS
120,2019,9,CONCLUIDA,Reprovado,113657403743,E M RACHIDE DA GLORIA SALIM SAKER
120,2020,9,VALOR DEPOSITADO,Aprovado,113657403743,E M RACHIDE DA GLORIA SALIM SAKER
120,2020,9,VALOR DEPOSITADO,Aprovado,113657403743,E M RACHIDE DA GLORIA SALIM SAKER
120,2021,1,VALOR DEPOSITADO,Aprovado,202132100413784,CE HILARIO RIBEIRO
120,2021,1,VALOR DEPOSITADO,Aprovado,202132100413784,CE HILARIO RIBEIRO
120,2022,2,VALOR DEPOSITADO,Aprovado,202132100413784,CE HILARIO RIBEIRO
120,2022,2,VALOR DEPOSITADO,Aprovado,202132100413784,CE HILARIO RIBEIRO
120,2023,3,VALOR DEPOSITADO,Aprovado,202132100413784,CE HILARIO RIBEIRO
121,2019,9,VALOR DEPOSITADO,Aprovado,119512987561,E M JOAO BRAZIL
121,2020,1,VALOR DEPOSITADO,Aprovado,202031881520207,LICEU NILO PECANHA
121,2021,2,VALOR DEPOSITADO,Aprovado,202031881520207,LICEU NILO PECANHA
121,2022,3,CONCLUIDA,Reprovado,202031881520207,LICEU NILO PECANHA
122,2019,9,CONCLUIDA,Reprovado,119547880534,E M FRANCISCO PORTUGAL NEVES
122,2020,9,VALOR DEPOSITADO,Aprovado,202131930444595,CE ALMIRANTE TAMANDARE
122,2021,1,VALOR DEPOSITADO,Aprovado,202131930444595,CE ALMIRANTE TAMANDARE
122,2022,2,CONCLUIDA,Dep.neste ano,202131930444595,CE ALMIRANTE TAMANDARE
122,2023,3,CONCLUIDA,Não avaliado,202131930444595,CE ALMIRANTE TAMANDARE
123,2019,9,VALOR DEPOSITADO,Aprovado,117229000245,E M HONORINA DE CARVALHO
123,2019,9,VALOR DEPOSITADO,Aprovado,117229000245,E M HONORINA DE CARVALHO
123,2020,1,VALOR DEPOSITADO,Aprovado,202031910526948,CE PAULO ASSIS RIBEIRO
123,2020,1,VALOR DEPOSITADO,Aprovado,202031910526948,CE PAULO ASSIS RIBEIRO
123,2021,2,VALOR DEPOSITADO,Aprovado,202031910526948,CE PAULO ASSIS RIBEIRO
123,2021,2,VALOR DEPOSITADO,Aprovado,202031910526948,CE PAULO ASSIS RIBEIRO
123,2022,3,VALOR DEPOSITADO,Aprovado,202031910526948,CE PAULO ASSIS RIBEIRO
124,2019,1,VALOR DEPOSITADO,Aprovado,M07400634,CPII - CAMPUS NITEROI
124,2019,1,VALOR DEPOSITADO,Aprovado,M07400634,CPII - CAMPUS NITEROI
124,2020,2,VALOR DEPOSITADO,Aprovado,M07400634,CPII - CAMPUS NITEROI
124,2020,2,VALOR DEPOSITADO,Aprovado,M07400634,CPII - CAMPUS NITEROI
124,2021,3,VALOR DEPOSITADO,Aprovado,M07400634,CPII - CAMPUS NITEROI
126,2019,9,VALOR DEPOSITADO,Aprovado,119210856901,E M FRANCISCO PORTUGAL NEVES
126,2020,1,CONCLUIDA,Aprovado,202032240529061,CE PROFESSORA ALCINA RODRIGUES LIMA
127,2019,2,VALOR DEPOSITADO,Aprovado,M07000423,CPII - CAMPUS NITEROI
127,2020,3,VALOR DEPOSITADO,Aprovado,M07000423,CPII - CAMPUS NITEROI
129,2019,9,VALOR DEPOSITADO,Aprovado,122398643971,E M HONORINA DE CARVALHO
129,2019,9,VALOR DEPOSITADO,Aprovado,122398643971,E M HONORINA DE CARVALHO
129,2020,1,VALOR DEPOSITADO,Aprovado,202031881491517,LICEU NILO PECANHA
129,2020,1,VALOR DEPOSITADO,Aprovado,202031881491517,LICEU NILO PECANHA
129,2021,2,VALOR DEPOSITADO,Aprovado,202031881491517,LICEU NILO PECANHA
129,2021,2,VALOR DEPOSITADO,Aprovado,202031881491517,LICEU NILO PECANHA
129,2022,3,VALOR DEPOSITADO,Aprovado,202031881491517,LICEU NILO PECANHA
130,2019,9,PRE-INSCRITO,Aprovado,122485920787,E M RACHIDE DA GLORIA SALIM SAKER
130,2020,1,PRE-INSCRITO,Aprovado,202019340604602,CE DAVID CAPISTRANO
130,2021,2,PRE-INSCRITO,Reprovado,202019340604602,CE DAVID CAPISTRANO
131,2019,9,VALOR DEPOSITADO,Aprovado,116593368996,E M MAESTRO HEITOR VILLA LOBOS
132,2019,1,VALOR DEPOSITADO,Aprovado,M07200677,CPII - CAMPUS NITEROI
132,2019,1,VALOR DEPOSITADO,Aprovado,M07200677,CPII - CAMPUS NITEROI
132,2020,2,VALOR DEPOSITADO,Aprovado,M07200677,CPII - CAMPUS NITEROI
132,2020,2,VALOR DEPOSITADO,Aprovado,M07200677,CPII - CAMPUS NITEROI
132,2021,3,VALOR DEPOSITADO,Aprovado,M07200677,CPII - CAMPUS NITEROI
132,2021,3,VALOR DEPOSITADO,Aprovado,M07200677,CPII - CAMPUS NITEROI
133,2019,9,VALOR DEPOSITADO,Aprovado,122692090445,E M PAULO FREIRE
133,2019,9,VALOR DEPOSITADO,Aprovado,122692090445,E M PAULO FREIRE
133,2020,1,VALOR DEPOSITADO,Aprovado,202032230531780,CE PINTO LIMA
133,2020,1,VALOR DEPOSITADO,Aprovado,202032230531780,CE PINTO LIMA
133,2021,2,CONCLUIDA,Reprovado,202032230531780,CE PINTO LIMA
133,2022,2,CONCLUIDA,Dep.neste ano,202032230531780,CE PINTO LIMA
133,2023,3,VALOR DEPOSITADO,Aprovado,202032230531780,CE PINTO LIMA
134,2019,9,CONCLUIDA,Reprovado,122405993162,E M RACHIDE DA GLORIA SALIM SAKER
134,2020,9,VALOR DEPOSITADO,Aprovado,122405993162,E M RACHIDE DA GLORIA SALIM SAKER
134,2021,1,VALOR DEPOSITADO,Aprovado,202132100416880,CE DAVID CAPISTRANO
134,2022,2,CONCLUIDA,Dep.neste ano e outros,202132100416880,CE DAVID CAPISTRANO
134,2023,3,CONCLUIDA,Não avaliado,202132100416880,CE DAVID CAPISTRANO
135,2019,9,ELEGIVEL,Reprovado,120974960593,E M LEVI CARNEIRO
136,2019,9,VALOR DEPOSITADO,Aprovado,110494372094,E M FRANCISCO PORTUGAL NEVES
136,2019,9,VALOR DEPOSITADO,Aprovado,110494372094,E M FRANCISCO PORTUGAL NEVES
136,2020,1,VALOR DEPOSITADO,Aprovado,202031881546435,CE AURELINO LEAL
136,2020,1,VALOR DEPOSITADO,Aprovado,202031881546435,CE AURELINO LEAL
136,2021,2,VALOR DEPOSITADO,Aprovado,202031881546435,CE AURELINO LEAL
136,2021,2,VALOR DEPOSITADO,Aprovado,202031881546435,CE AURELINO LEAL
136,2022,3,VALOR DEPOSITADO,Aprovado,202031881546435,CE AURELINO LEAL
137,2019,9,PRE-INSCRITO,Aprovado,120616386604,E M JOAO BRAZIL
138,2019,9,VALOR DEPOSITADO,Aprovado,111858090821,ESCOLA MUNICIPAL ALTIVO CESAR
138,2020,1,VALOR DEPOSITADO,Aprovado,202031900500008,CE MULLULO DA VEIGA
138,2021,2,VALOR DEPOSITADO,Aprovado,202031900500008,CE MULLULO DA VEIGA
138,2022,3,CONCLUIDA,Transferido,202031900500008,CE CONSELHEIRO MACEDO SOARES
139,2019,9,VALOR DEPOSITADO,Aprovado,113792314931,E M DR ALBERTO FRANCISCO TORRES
139,2020,1,VALOR DEPOSITADO,Aprovado,202031881560500,LICEU NILO PECANHA
139,2021,2,CONCLUIDA,Abandonou,202031881560500,LICEU NILO PECANHA
140,2019,9,VALOR DEPOSITADO,Aprovado,120896122076,ESCOLA MUNICIPAL ALTIVO CESAR
140,2020,1,CONCLUIDA,Aprovado,202032261038938,CE RAUL VIDAL
140,2021,2,CONCLUIDA,Aprovado,202032261038938,CE RAUL VIDAL
140,2022,3,CONCLUIDA,Reprovado,202032261038938,CE RAUL VIDAL
141,2019,9,VALOR DEPOSITADO,Aprovado,116760977407,ESCOLA MUNICIPAL SANTOS DUMONT
141,2019,9,VALOR DEPOSITADO,Aprovado,116760977407,ESCOLA MUNICIPAL SANTOS DUMONT
141,2020,1,VALOR DEPOSITADO,Aprovado,202031940762097,CE BALTAZAR BERNARDINO
141,2020,1,VALOR DEPOSITADO,Aprovado,202031940762097,CE BALTAZAR BERNARDINO
141,2021,2,VALOR DEPOSITADO,Aprovado,202031940762097,CE BALTAZAR BERNARDINO
141,2021,2,VALOR DEPOSITADO,Aprovado,202031940762097,CE BALTAZAR BERNARDINO
141,2022,3,VALOR DEPOSITADO,Aprovado,202031940762097,CE BALTAZAR BERNARDINO
142,2019,9,VALOR DEPOSITADO,Aprovado,2011.0101.4142,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
142,2019,9,VALOR DEPOSITADO,Aprovado,2011.0101.4142,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
142,2020,1,VALOR DEPOSITADO,Aprovado,2011.0101.4142,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
142,2020,1,VALOR DEPOSITADO,Aprovado,2011.0101.4142,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
142,2021,2,VALOR DEPOSITADO,Aprovado,2011.0101.4142,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
142,2021,2,VALOR DEPOSITADO,Aprovado,2011.0101.4142,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
142,2022,3,VALOR DEPOSITADO,Aprovado,2011.0101.4142,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
143,2019,9,PRE-INSCRITO,Reprovado,122114722227,E M RACHIDE DA GLORIA SALIM SAKER
143,2020,9,PRE-INSCRITO,Aprovado,122114722227,E M RACHIDE DA GLORIA SALIM SAKER
143,2021,1,PRE-INSCRITO,Aprovado,202131970345810,CE CONSELHEIRO JOSINO
143,2022,2,PRE-INSCRITO,Dep.neste ano,202131970345810,CE CONSELHEIRO JOSINO
143,2023,3,PRE-INSCRITO,Não avaliado,202131970345810,CE CONSELHEIRO JOSINO
144,2019,9,VALOR DEPOSITADO,Aprovado,120981911381,E M MAESTRO HEITOR VILLA LOBOS
144,2020,1,VALOR DEPOSITADO,Aprovado,202032290341910,CE MULLULO DA VEIGA
144,2021,2,VALOR DEPOSITADO,Aprovado,202032290341910,CE MULLULO DA VEIGA
145,2019,9,CONCLUIDA,Reprovado,121137686668,E M MAESTRO HEITOR VILLA LOBOS
145,2020,9,VALOR DEPOSITADO,Aprovado,121137686668,E M MAESTRO HEITOR VILLA LOBOS
145,2021,1,VALOR DEPOSITADO,Aprovado,202032290341244,CE ZULEIKA RAPOSO VALLADARES
145,2022,2,VALOR DEPOSITADO,Aprovado,202032290341244,CE ZULEIKA RAPOSO VALLADARES
145,2023,3,CONCLUIDA,Aprovado,202032290341244,CE ZULEIKA RAPOSO VALLADARES
146,2019,9,VALOR DEPOSITADO,Aprovado,110185977439,ESCOLA MUNICIPAL ALTIVO CESAR
146,2020,1,VALOR DEPOSITADO,Aprovado,202031830997332,CE AURELINO LEAL
146,2021,2,VALOR DEPOSITADO,Aprovado,202031830997332,CE AURELINO LEAL
146,2022,3,CONCLUIDA,Reprovado,202031830997332,CE AURELINO LEAL
146,2023,3,CONCLUIDA,Não avaliado,202031830997332,CE AURELINO LEAL
147,2019,9,VALOR DEPOSITADO,Aprovado,119005511957,ESCOLA MUNICIPAL ALTIVO CESAR
147,2019,9,VALOR DEPOSITADO,Aprovado,119005511957,ESCOLA MUNICIPAL ALTIVO CESAR
147,2020,1,VALOR DEPOSITADO,Aprovado,202031881497981,CE CONSELHEIRO MACEDO SOARES
147,2020,1,VALOR DEPOSITADO,Aprovado,202031881497981,CE CONSELHEIRO MACEDO SOARES
147,2021,2,VALOR DEPOSITADO,Aprovado,202031881497981,CE CONSELHEIRO MACEDO SOARES
147,2021,2,VALOR DEPOSITADO,Aprovado,202031881497981,CE CONSELHEIRO MACEDO SOARES
147,2022,3,VALOR DEPOSITADO,Aprovado,202031881497981,CE CONSELHEIRO MACEDO SOARES
148,2019,9,VALOR DEPOSITADO,Aprovado,120166012563,E M FRANCISCO PORTUGAL NEVES
148,2019,9,VALOR DEPOSITADO,Aprovado,120166012563,E M FRANCISCO PORTUGAL NEVES
148,2020,1,VALOR DEPOSITADO,Aprovado,202031870888763,CE JOAQUIM TAVORA
148,2020,1,VALOR DEPOSITADO,Aprovado,202031870888763,CE JOAQUIM TAVORA
148,2021,2,VALOR DEPOSITADO,Aprovado,202031870888763,CE JOAQUIM TAVORA
148,2021,2,VALOR DEPOSITADO,Aprovado,202031870888763,CE JOAQUIM TAVORA
148,2022,3,VALOR DEPOSITADO,Aprovado,202031870888763,CE JOAQUIM TAVORA
149,2019,9,VALOR DEPOSITADO,Aprovado,112070938742,ESCOLA MUNICIPAL SANTOS DUMONT
149,2020,1,VALOR DEPOSITADO,Aprovado,202032150587941,CE MANUEL DE ABREU
149,2021,2,CONCLUIDA,Reprovado,202032150587941,CE MANUEL DE ABREU
